id,label
1464271961090150404,"En Cartagena, foro de @NaturgasCol, un sector relevante para la economía del país. Será un aliado estratégico para nuestro desarrollo sostenible y económico, brindándole energía limpia y barata a los colombianos.  #CongresoNaturgas2021 https://t.co/FUHki9HD6s"
1463498369893031941,"Ahora lo fundamental es es escuchar a la ciudadanía para construir una respuesta a las preocupaciones que hoy tienen los colombianos en materia de seguridad, empleo, educación y salud. Más que en mecánicas políticas, estamos pensando en resolver problemas. 

@OyeCali"
1463256648777179137,"Tener un mejor país es posible, con ideas y sin discursos de odio. Tenemos un plan concreto en materia de seguridad, empleo, educación, salud y generación de oportunidades. Los colombianos, más que peleas políticas, esperan soluciones.

https://t.co/j409MyQtaF vía @ElUniversalCtg"
1462910354489589763,"Doctor, @RafaNietoLoaiza , vamos a revolucionar la educación de nuestros jóvenes y a masificar el aprendizaje del inglés en todos los colegios del país. 

En equipo, lo vamos a lograr. https://t.co/reUQ5RVFfN"
1462909178452881417,Estimada @MariaFdaCabal : su valentía y liderazgo serán fundamentales para construir la Seguridad Democrática 2.0 que tanto necesita este país. https://t.co/GpAkDyCNLf
1462908869689159692,"Presidente @AlvaroUribeVel , gracias por todo su apoyo. Me duele que esté sometido a las arbitrariedades judiciales, pero por experiencia propia se lo puedo decir: la justicia tarda, pero llega. https://t.co/cBnes2LSij"
1462834910339768329,"Este día marca el inicio de un proyecto de unidad por el empleo, la seguridad, la educación, la salud y la igualdad. 

#ZuluagaPresidente https://t.co/cjXXTOjHDh"
1461836024015994894,"Hacia Venezuela sale el 50% de la droga que se produce en Colombia, con ayuda del Estado mafioso de Venezuela. La lucha contra el narcotráfico debe ser una causa común para recuperar la seguridad en el país. 

#LosForosDelCentro #ZuluagaUnPasoSeguro https://t.co/Eu85MfdD5o"
1461389246183391237,"Lo de Montealegre fue una época oscura que, gracias a Dios, pudimos superar. Y por eso este tema de la justicia es para reflexionar: no podemos seguir permitiendo que la utilicen como herramienta de persecución política. Por eso debemos reformarla. 

#MontealegreEs"
1460407977391837186,"¡El país necesita de la Seguridad Democrática 2.0! Urge enfrentar temas como las bandas delincuenciales, el terrorismo urbano, el narcotráfico y el microtráfico. Vamos a acorrarlar a los criminales para que los colombianos puedan recuperar su tranquilidad.

#ZuluagaEnElCentro https://t.co/WLH6qPsTxJ"
1471471229659926529,"Qué horror leer esto. Qué degradación este informe malévolo cuando TODOS VIMOS HORRORIZADOS EL BUS ASALTADO POR DEGENERADOS que mataron un señora que esperaba transporte en un andén. Cínicos, inmorales, jugando al mejor estilo de pervertir la realidad. https://t.co/NVZ2kmTObj"
1470817735416373252,La presencia prioritaria de la mujer en el @PactoCol y nuestras listas con paridad de género son el reconocimiento a los liderazgos nacionales y regionales femeninos comprometidos con la paz y la vida. “Machos” respeten que vienen las mujeres y pisan duro en el @pacto! https://t.co/XZd1hcKpMk
