source,target
110590953,9
110590953,2
110590953,10
110590953,10
110590953,10
110590953,10
110590953,10
110590953,8
110590953,5
110590953,10
110590953,10
110590953,10
110590953,10
110590953,10
110590953,2
110590953,5
110590953,10
110590953,10
110590953,2
110590953,9
110590953,1
110590953,1
110590953,10
110590953,2
110590953,2
110590953,2
110590953,1
110590953,10
110590953,1
110590953,10
110590953,10
110590953,1
110590953,6
110590953,6
110590953,2
110590953,10
110590953,10
110590953,10
110590953,10
110590953,10
110590953,10
110590953,10
1345927232,1
61097151,10
61097151,1
61097151,10
61097151,1
61097151,10
61097151,7
61097151,10
61097151,6
61097151,5
61097151,1
61097151,5
61097151,5
61097151,10
61097151,10
61097151,10
61097151,10
206486600,1
206486600,10
206486600,10
206486600,9
206486600,1
206486600,1
206486600,10
206486600,2
206486600,2
83861270,6
83861270,4
83861270,10
83861270,10
83861270,10
83861270,10
2197086420,1
2197086420,10
2197086420,10
2197086420,4
38670671,5
38670671,9
38670671,9
68506967,9
68506967,10
37341338,2
98781946,6
98781946,5
98781946,9
98781946,9
98781946,5
98781946,9
98781946,7
98781946,2
98781946,2
98781946,10
98781946,6
98781946,8
98781946,2
98781946,10
98781946,5
98781946,2
98781946,3
98781946,2
98781946,7
98781946,6
98781946,7
98781946,2
98781946,10
98781946,2
98781946,10
98781946,5
98781946,2
98781946,2
98781946,9
98781946,5
98781946,9
98781946,5
98781946,2
98781946,1
98781946,5
98781946,5
98781946,7
98781946,5
98781946,5
98781946,10
98781946,9
98781946,2
98781946,1
98781946,10
98781946,5
98781946,5
98781946,10
98781946,5
98781946,10
98781946,10
98781946,6
98781946,2
3544845552,6
3544845552,10
3544845552,1
3544845552,2
3544845552,9
3544845552,10
3544845552,2
3544845552,2
3544845552,2
3544845552,2
3544845552,10
3544845552,10
3544845552,5
3544845552,7
3544845552,2
3544845552,10
50981729,9
50981729,4
2202387091,10
2202387091,9
2202387091,7
2202387091,2
2202387091,2
1466003185,2
1466003185,6
1466003185,10
1466003185,9
1466003185,1
1466003185,3
1466003185,7
1466003185,5
1466003185,2
1466003185,7
1466003185,10
1466003185,10
1466003185,5
1466003185,10
1466003185,10
1466003185,1
1466003185,10
1466003185,5
1466003185,10
1466003185,10
1466003185,5
1466003185,2
1466003185,1
1466003185,7
1466003185,9
1466003185,10
1466003185,5
1466003185,2
1466003185,10
1466003185,10
1466003185,10
1466003185,6
1466003185,2
1466003185,6
1466003185,5
1466003185,2
1466003185,10
1466003185,10
1466003185,10
1466003185,6
1466003185,10
1466003185,7
1466003185,10
1466003185,10
1466003185,5
1466003185,10
1466003185,9
1466003185,2
1466003185,9
1466003185,6
1466003185,2
213769894,10
213769894,10
213769894,10
213769894,10
213769894,2
213769894,10
213769894,10
213769894,1
213769894,10
213769894,1
213769894,9
213769894,1
213769894,6
213769894,9
213769894,5
213769894,10
213769894,6
213769894,10
59705520,9
59705520,1
59705520,6
59705520,1
59705520,10
80417990,5
80417990,8
80417990,10
150444438,9
314218779,6
314218779,6
373138480,10
373138480,2
373138480,5
373138480,3
373138480,10
373138480,9
373138480,10
373138480,10
373138480,2
373138480,10
373138480,10
373138480,10
373138480,10
373138480,9
373138480,10
373138480,5
373138480,7
373138480,6
373138480,10
70539007,10
70539007,5
156695400,2
219990061,10
219990061,2
219990061,2
219990061,9
219990061,5
219990061,9
219990061,9
219990061,2
219990061,10
219990061,9
219990061,6
219990061,5
219990061,1
219990061,1
219990061,1
219990061,10
219990061,2
219990061,9
219990061,10
219990061,2
219990061,10
219990061,10
219990061,5
219990061,10
219990061,9
219990061,2
219990061,1
219990061,6
219990061,2
219990061,10
219990061,6
219990061,1
219990061,6
219990061,6
219990061,1
219990061,1
219990061,6
219990061,1
219990061,10
219990061,6
219990061,5
219990061,7
219990061,5
219990061,1
219990061,6
473338133,10
473338133,1
473338133,1
473338133,10
473338133,10
473338133,10
473338133,10
473338133,10
473338133,10
473338133,2
473338133,6
473338133,2
473338133,5
473338133,3
473338133,3
473338133,3
473338133,3
473338133,1
473338133,10
473338133,10
473338133,10
473338133,10
473338133,10
473338133,6
473338133,10
473338133,5
473338133,10
473338133,10
473338133,10
473338133,10
473338133,10
473338133,2
473338133,10
473338133,5
473338133,10
473338133,3
473338133,3
473338133,3
473338133,10
473338133,10
473338133,10
473338133,10
473338133,9
473338133,6
473338133,2
473338133,10
473338133,2
473338133,1
473338133,10
473338133,10
473338133,3
473338133,2
473338133,2
473338133,5
473338133,3
473338133,10
473338133,4
473338133,2
473338133,10
473338133,2
473338133,2
473338133,5
473338133,10
473338133,3
473338133,1
473338133,10
473338133,2
473338133,3
473338133,5
473338133,3
473338133,3
473338133,1
473338133,10
473338133,10
473338133,10
473338133,2
473338133,10
473338133,10
473338133,10
473338133,10
473338133,10
473338133,10
473338133,10
473338133,2
473338133,9
473338133,10
473338133,10
473338133,10
473338133,10
473338133,10
473338133,6
473338133,3
473338133,10
473338133,10
473338133,10
473338133,3
473338133,2
473338133,10
473338133,2
473338133,5
473338133,10
473338133,3
473338133,10
473338133,10
473338133,10
473338133,10
473338133,10
473338133,3
473338133,10
473338133,10
473338133,3
191465222,2
191465222,9
191465222,2
191465222,1
191465222,6
191465222,10
191465222,10
191465222,2
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,1
191465222,10
191465222,2
191465222,10
191465222,10
191465222,10
191465222,6
191465222,10
191465222,10
191465222,6
191465222,10
191465222,9
191465222,6
191465222,10
191465222,10
191465222,10
191465222,5
191465222,1
191465222,10
191465222,10
191465222,6
191465222,10
191465222,10
191465222,10
191465222,9
191465222,10
191465222,10
191465222,9
191465222,10
191465222,2
191465222,10
191465222,9
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,1
191465222,8
191465222,8
191465222,6
191465222,10
191465222,10
191465222,10
191465222,2
191465222,9
191465222,3
191465222,10
191465222,1
191465222,5
191465222,1
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,5
242425204,5
242425204,10
242425204,10
242425204,9
242425204,5
242425204,9
242425204,10
242425204,6
242425204,10
242425204,5
242425204,5
242425204,5
242425204,10
242425204,6
259748538,5
259748538,10
259748538,9
49849732,2
49849732,10
49849732,6
49849732,6
49849732,6
62154340,6
49849732,1
49849732,6
49849732,2
49849732,9
49849732,1
49849732,5
49849732,10
262814659,6
350862112,3
350862112,2
350862112,2
350862112,2
350862112,6
350862112,5
62154340,9
62154340,2
61097151,7
62154340,6
62154340,6
62154340,2
62154340,6
149281495,2
149281495,7
108717093,1
175806207,6
175806207,2
175806207,10
175806207,10
175806207,10
175806207,10
175806207,10
175806207,10
823348278830002177,7
823348278830002177,8
823348278830002177,5
823348278830002177,6
31162623,5
31162623,7
31162623,6
56583257,10
31162623,10
31162623,10
43395943,10
43395943,5
860563925800235008,10
860563925800235008,1
860563925800235008,5
1387812343162277888,1
1387812343162277888,10
66711542,10
100006904,10
179584524,6
268322810,1
268322810,6
53187962,6
53187962,10
53187962,7
1729302205,10
1729302205,1
110590953,10
61097151,1
61097151,4
61097151,1
38670671,9
37341338,10
37341338,9
37341338,10
37341338,6
37341338,10
37341338,10
37341338,10
37341338,10
98781946,10
98781946,2
98781946,2
98781946,6
98781946,6
98781946,6
98781946,6
98781946,6
98781946,10
98781946,6
98781946,2
98781946,5
98781946,10
98781946,10
98781946,9
98781946,9
213769894,1
3544845552,10
3544845552,2
50981729,2
50981729,6
50981729,6
2202387091,10
2202387091,1
2202387091,5
2202387091,1
2202387091,10
1466003185,2
1466003185,10
1466003185,6
1466003185,10
1466003185,9
1466003185,10
1466003185,1
1466003185,2
1466003185,10
1466003185,6
1466003185,10
213769894,10
213769894,10
150444438,6
150444438,6
150444438,6
150444438,6
150444438,6
150444438,6
150444438,6
150444438,6
150444438,6
150444438,6
150444438,6
150444438,6
150444438,6
150444438,6
150444438,6
373138480,10
373138480,9
219990061,2
219990061,10
219990061,5
219990061,1
219990061,1
219990061,1
473338133,10
473338133,10
473338133,10
191465222,10
191465222,2
191465222,1
191465222,2
191465222,6
191465222,6
191465222,10
191465222,6
242425204,10
242425204,5
49849732,10
49849732,4
350862112,2
31162623,5
100006904,10
100006904,10
179584524,9
1729302205,4
1729302205,10
110590953,9
61097151,1
3544845552,6
50981729,2
1466003185,5
213769894,6
150444438,10
150444438,10
150444438,10
150444438,10
150444438,10
150444438,10
473338133,3
473338133,3
49849732,7
49849732,10
25185308,4
262814659,10
350862112,2
62154340,9
62154340,7
62154340,5
175806207,10
175806207,7
175806207,6
175806207,10
175806207,2
175806207,10
175806207,10
31162623,1
31162623,5
31162623,1
31162623,9
31162623,1
31162623,1
31162623,9
31162623,9
1387812343162277888,2
100006904,6
100006904,10
933739074401251328,5
933739074401251328,5
179584524,2
268322810,2
268322810,10
110590953,2
110590953,2
110590953,10
110590953,2
61097151,3
61097151,9
61097151,6
206486600,5
2197086420,9
68506967,10
37341338,10
98781946,2
98781946,6
98781946,6
98781946,6
98781946,6
98781946,1
98781946,2
98781946,1
98781946,9
98781946,2
98781946,2
3544845552,2
50981729,2
50981729,7
50981729,2
50981729,5
1466003185,10
1466003185,1
1466003185,2
530826233,2
150444438,1
150444438,9
150444438,10
150444438,10
150444438,10
219990061,2
219990061,2
219990061,1
219990061,10
219990061,10
219990061,10
473338133,7
473338133,10
473338133,3
473338133,3
191465222,9
191465222,9
191465222,10
191465222,1
242425204,10
242425204,1
242425204,1
242425204,10
262814659,5
350862112,9
350862112,8
31162623,10
43395943,4
860563925800235008,10
860563925800235008,1
860563925800235008,10
100006904,5
100006904,5
100006904,2
100006904,2
100006904,10
1729302205,4
110590953,5
110590953,2
110590953,4
61097151,10
61097151,10
206486600,7
38670671,2
38670671,1
37341338,5
98781946,10
98781946,10
98781946,1
98781946,1
98781946,1
50981729,4
1466003185,6
1466003185,10
1466003185,10
1466003185,10
1466003185,10
1466003185,10
1466003185,10
80417990,7
150444438,5
473338133,7
191465222,7
242425204,5
49849732,1
49849732,1
25185308,10
25185308,9
62154340,10
62154340,2
62154340,10
149281495,2
148925237,10
108717093,1
175806207,5
175806207,10
175806207,10
175806207,10
175806207,6
175806207,10
31162623,1
31162623,7
31162623,2
31162623,10
43395943,2
860563925800235008,10
860563925800235008,10
1387812343162277888,1
66711542,2
66711542,9
66711542,2
100006904,1
933739074401251328,9
165748292,2
179584524,2
179584524,10
268322810,1
268322810,10
268322810,10
39683468,10
39683468,10
154021500,1
154021500,9
154021500,10
154021500,10
53187962,10
53187962,9
53187962,2
1729302205,1
1729302205,1
110590953,2
110590953,2
110590953,10
98781946,2
110590953,10
110590953,2
110590953,4
110590953,10
110590953,10
1345927232,7
61097151,5
61097151,10
61097151,2
61097151,2
61097151,7
61097151,5
61097151,1
206486600,10
206486600,1
83861270,6
83861270,10
83861270,10
2197086420,10
37341338,10
98781946,9
98781946,8
98781946,2
98781946,10
98781946,9
98781946,9
98781946,2
98781946,10
98781946,10
98781946,6
98781946,10
98781946,9
98781946,2
98781946,2
98781946,5
98781946,1
98781946,2
98781946,2
98781946,9
98781946,2
98781946,2
98781946,1
98781946,5
98781946,9
98781946,9
3544845552,2
50981729,2
50981729,2
50981729,5
2202387091,10
2202387091,9
1466003185,6
1466003185,10
1466003185,2
1466003185,10
1466003185,5
1466003185,10
1466003185,10
1466003185,10
1466003185,10
1466003185,10
1466003185,1
213769894,5
213769894,9
213769894,1
59705520,10
59705520,6
156695400,10
219990061,9
219990061,6
219990061,10
473338133,10
191465222,6
191465222,10
191465222,10
191465222,10
191465222,2
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,10
191465222,5
191465222,10
242425204,10
242425204,9
242425204,5
242425204,10
242425204,6
49849732,10
49849732,10
49849732,10
49849732,10
49849732,2
49849732,6
49849732,10
49849732,1
49849732,2
49849732,9
49849732,2
49849732,10
49849732,1
49849732,10
49849732,1
25185308,10
25185308,10
25185308,10
262814659,10
262814659,7
350862112,2
350862112,4
350862112,6
62154340,2
149281495,10
149281495,4
148925237,10
108717093,10
175806207,1
175806207,10
175806207,10
175806207,10
823348278830002177,6
823348278830002177,10
31162623,10
31162623,1
31162623,3
31162623,10
43395943,10
49681553,10
49681553,10
49681553,2
860563925800235008,6
860563925800235008,5
66711542,10
100006904,10
100006904,9
100006904,5
100006904,1
100006904,1
100006904,9
165748292,1
165748292,4
165748292,10
165748292,2
268322810,10
268322810,5
268322810,6
268322810,7
268322810,10
39683468,10
154021500,10
154021500,10
110590953,2
110590953,10
110590953,7
110590953,10
110590953,5
110590953,10
110590953,10
61097151,10
61097151,10
61097151,6
61097151,1
2197086420,5
2197086420,10
56583257,10
68506967,10
98781946,2
98781946,5
98781946,6
98781946,10
50981729,9
50981729,5
50981729,2
2202387091,6
2202387091,10
2202387091,10
2202387091,2
2202387091,10
1466003185,1
1466003185,2
1466003185,6
1466003185,1
1466003185,2
1466003185,7
1466003185,2
1466003185,10
213769894,10
213769894,10
213769894,9
59705520,10
59705520,2
80417990,9
70539007,10
156695400,1
156695400,10
219990061,1
219990061,5
473338133,6
473338133,1
191465222,1
191465222,10
191465222,1
191465222,10
242425204,5
242425204,6
