source,target
1467513225155600387,49849732
1464584946442461190,49849732
601414121,49849732
2345965023,49849732
713374416,49849732
713374416,49849732
1388175215092543497,49849732
1356998835608956932,49849732
1388175215092543497,49849732
2811323121,262814659
1403067214266257409,49849732
25630808,49849732
274824997,49849732
1389732572993757185,49849732
2361098143,49849732
736279190903922689,49849732
1467513225155600387,49849732
809769907135115264,49849732
1389732572993757185,49849732
1357810817736077313,49849732
313353309,49849732
143995099,49849732
1939207782,49849732
539210296,49849732
1255516685982973954,49849732
300149766,49849732
2744175719,49849732
1384981471274967043,49849732
1039333833781510144,49849732
1442571428474228742,49849732
1471701886214578179,49849732
21055837,49849732
2727365994,25185308
126356404,25185308
1079269316053282816,25185308
1467851746076770311,25185308
1344437566037229571,25185308
1316897507247558657,25185308
1434594221441396740,25185308
1426959869190590464,25185308
1316897507247558657,25185308
1258512815142440960,25185308
1258512815142440960,25185308
1252328695332777988,25185308
1397195988847185929,25185308
1316897507247558657,25185308
1316906791796617217,25185308
1308913740751015937,25185308
3355313668,25185308
1861062565,25185308
2209289514,25185308
499383320,25185308
1464969997260894209,25185308
2460366338,25185308
1269821594899296256,25185308
988811428953026560,25185308
2282501678,25185308
25185308,25185308
1325017290291761152,25185308
1280273255484592129,25185308
2288813028,25185308
1451977919849504770,25185308
763181249435492352,25185308
224128088,25185308
155106897,25185308
1221097353136033793,25185308
779050404,25185308
201271985,25185308
2351904883,25185308
1389081013805096961,25185308
1456232953479061506,25185308
803773754480455680,25185308
1140922152,25185308
1202245351,25185308
730170644877455361,262814659
1054666616825360385,25185308
577650876,25185308
325586608,25185308
1247221490610823174,25185308
1292504348459782145,25185308
1397195988847185929,25185308
1100755430622613504,25185308
2938932454,25185308
337328558,25185308
1326943095628423168,25185308
1078432021,25185308
1455170616030597120,25185308
865036912599470081,25185308
1011412452695830529,25185308
618512544,25185308
1455943640723959810,25185308
983170044,25185308
1356663090734063620,25185308
1463306340076556288,25185308
79079855,25185308
189371090,25185308
1426231194493112320,25185308
1402857148602847232,25185308
1345474417,25185308
1172522167801655297,25185308
1453323654113239050,25185308
826321946,25185308
4749467656,25185308
327907513,25185308
385467542,25185308
45739032,25185308
695104703152181252,25185308
390479695,25185308
3322025554,25185308
1251855665536131072,25185308
1203093454856867841,25185308
99190286,25185308
1418378078280196099,25185308
272446421,25185308
1426016587484631042,25185308
1110193139644579841,25185308
273012135,25185308
1291151688083091456,25185308
216678040,25185308
1395240570306666497,25185308
1432735179869675522,25185308
1426016587484631042,25185308
68720933,25185308
2725291580,25185308
1204025542774870016,25185308
1389964206435409922,25185308
1417603236446576641,25185308
42333440,25185308
774990820374118401,25185308
277742341,25185308
133034917,25185308
772795907398066176,25185308
555694647,25185308
1391027689377738754,25185308
1390503046174674949,25185308
806600233933295624,25185308
2908589405,25185308
249270688,25185308
230938600,25185308
1372687979022536713,25185308
1212931494789779458,25185308
62266417,25185308
248844856,25185308
1151525469751324673,25185308
1849164421,25185308
292614582,25185308
1270113409745518601,148925237
1511704586,25185308
1202258715384123392,25185308
1426891043287490562,25185308
1248093334763122689,25185308
237555150,25185308
3251935841,25185308
115734243,25185308
75884054,25185308
99617893,25185308
1264307583910846465,25185308
1325851640772038658,25185308
521623257,25185308
1387100090188316676,25185308
1280273255484592129,25185308
946312536,25185308
795325463946231808,25185308
1367863582986301442,25185308
868300549,25185308
2507699683,25185308
228813618,25185308
302398816,25185308
854768162075803649,25185308
109996458,25185308
854768162075803649,25185308
1465643732238315524,25185308
1134829560317562881,25185308
822067926,25185308
740896516001419264,25185308
1729117754,25185308
950728159489658881,25185308
1276551493169094658,25185308
710924706774384641,25185308
1241580735657578497,25185308
2327099293,25185308
155080675,25185308
319430541,25185308
1391839520170119169,25185308
355947146,25185308
87928054,25185308
485337442,25185308
1399135478423691266,25185308
1367407266,25185308
884596371243847680,25185308
240779805,25185308
1195119039183503361,25185308
1465359803409129482,25185308
1297304388,25185308
1450862758703026181,25185308
1399738871345201155,25185308
1679396268,25185308
1390657424806322187,25185308
572873975,25185308
561709364,25185308
1293751161070260224,25185308
541067666,25185308
1019912326647107585,25185308
224685897,25185308
811256885642989568,25185308
994720230793535494,25185308
1887225738,25185308
952211373098000384,25185308
241263317,25185308
366673109,25185308
138530269,25185308
98929898,25185308
260410301,25185308
218561484,25185308
873715399254265856,25185308
1442232694444756994,25185308
1377622782058565635,25185308
380095771,25185308
127596153,25185308
1227275913085190146,25185308
1227275913085190146,25185308
3957056596,25185308
1422674077219753992,25185308
65801002,25185308
728830700,25185308
135307049,25185308
67323953,25185308
2415944118,25185308
1700530674,25185308
324392904,25185308
221119656,25185308
883401087213907970,25185308
1021310650922889216,25185308
1258363867,25185308
1468702980,25185308
292899627,25185308
897587571072659456,25185308
1385783585815289858,25185308
551384017,25185308
502238324,25185308
708847338043875328,25185308
93730125,25185308
433050682,25185308
1033825803526721536,25185308
1319532658691637249,25185308
2945774873,25185308
245956559,25185308
217936192,25185308
1245590979534417922,25185308
1388671158120288259,262814659
1006295696708964352,25185308
208294894,25185308
988035773063729152,25185308
713130404404924416,25185308
2304206845,25185308
1360760343316869121,25185308
1274567617412509697,25185308
301378803,25185308
114930905,25185308
406493340,25185308
1396604195642429441,25185308
874605045601513474,25185308
141053551,25185308
1381771007430627329,25185308
2841157479,25185308
1454920268644855808,25185308
1711360172,25185308
1395240570306666497,25185308
282132526,25185308
1371203306845044751,25185308
229622369,25185308
1225800540,25185308
1319803018515283968,25185308
976187679707721728,25185308
1399891437249044482,25185308
141481031,25185308
859782369624150016,25185308
806529768900399105,25185308
1448091929443512323,25185308
361026987,25185308
2341115664,25185308
1257138518951899137,25185308
338134875,25185308
1004078880,25185308
53662318,25185308
1395200800545193984,25185308
3033853593,25185308
2419115518,25185308
813038373850017792,25185308
577181040,25185308
1135896014,25185308
1417677251307581442,25185308
976491172930707456,25185308
188596062,25185308
3025706368,25185308
349130806,25185308
593201771,25185308
564724550,25185308
1153092604357226496,25185308
1311773716200783873,25185308
737414586,25185308
173141267,25185308
1362899682,25185308
64810871,25185308
1362899682,25185308
618827127,25185308
713479155,25185308
434909776,25185308
721286411698237440,25185308
2384842876,25185308
1464969997260894209,25185308
1070364151246131200,25185308
1345054918122627074,25185308
999643447,25185308
2949631983,25185308
21305735,25185308
2460366338,25185308
913818561499533312,25185308
589119178,1400099953
139858294,1400099953
953017814444634113,1400099953
1456297815404068871,1400099953
1425449276180684805,1400099953
1388251676310712321,1400099953
1388251676310712321,1400099953
207228637,1400099953
440534889,1400099953
1433479752661209091,1400099953
264761354,1400099953
274793489,1400099953
2681386730,1400099953
1129213672717508608,1400099953
1468185834042109957,1400099953
938149454,1400099953
868300549,1400099953
1377373377980215305,1400099953
890011581052059648,1400099953
1377263025481265154,1400099953
1432140601059905543,1400099953
1248980769474859008,1400099953
330544494,1400099953
234789542,1400099953
234789542,1400099953
1445133675390251012,1400099953
1424452066991382531,1400099953
1394803855674781699,1400099953
1464385869746511881,1400099953
1448825891858132992,1400099953
150148511,1400099953
1458154989411520516,1400099953
792220387,1400099953
1468185834042109957,1400099953
58586636,1400099953
1317513979099492353,1400099953
584165857,1400099953
1427607136197042178,1400099953
4340149455,1400099953
1361522225099202561,1400099953
123422335,1400099953
158896967,1400099953
339085662,1400099953
1417960646327549957,1400099953
431717501,1400099953
1382037148216492038,1400099953
1360984325358051329,1400099953
1432140601059905543,1400099953
1467872916679372808,1400099953
1408779933296611337,1400099953
1388714121772867589,1400099953
868300549,1400099953
1264172022550183936,1400099953
1367912350569889795,1400099953
1379845454,1400099953
1417960646327549957,1400099953
1009731584,1400099953
1139179132477218816,1400099953
1388251676310712321,1400099953
1250053953049579520,1400099953
879448008152231936,1400099953
1364497064776859649,1400099953
1275980808977821697,1400099953
1206624175307345922,1400099953
1206624175307345922,1400099953
1206624175307345922,1400099953
437276769,1400099953
437276769,1400099953
1457088215698100230,1400099953
1206624175307345922,1400099953
1206624175307345922,1400099953
597915360,1400099953
129644707,1400099953
300067763,1400099953
1053866918,1400099953
3438603041,1400099953
328146239,1400099953
1061486100949229568,1400099953
402274069,1400099953
1167184940,1400099953
2537079538,1400099953
960255411206094848,1400099953
1374638778,1400099953
118538972,1400099953
3875452335,1400099953
837793998,1400099953
3711911661,1400099953
868300549,1400099953
1447711840688091140,1400099953
140089416,1400099953
1417960646327549957,1400099953
143865015,1400099953
1133906388,1400099953
927648323141537792,1400099953
1094261300853686273,1400099953
1054949014830006274,1400099953
1257520171356389378,1400099953
575059947,1400099953
1268726927327625217,1400099953
1459586474605785090,1400099953
3298668437,1400099953
1202258715384123392,262814659
437183201,262814659
1360007244746743809,262814659
1389671022484496394,262814659
1469828933268951043,262814659
700392450091831296,262814659
1200523677386891265,262814659
1388671158120288259,262814659
1471470805569708038,262814659
1143052755143221249,262814659
277623001,262814659
1464584946442461190,262814659
1295051796369506304,262814659
981376717402071040,262814659
1402737762013483009,262814659
912196147,262814659
1246180763558649857,262814659
1316906791796617217,262814659
1440030436084772872,262814659
1390087182837243907,262814659
1397227605833756675,262814659
74926645,262814659
1397227605833756675,262814659
926281855,262814659
1445775414845009931,262814659
1435606900477992964,262814659
2471716657,262814659
37677102,262814659
1418031835813134336,262814659
1456651843917041683,262814659
423107803,262814659
1432419917039652868,262814659
2154027360,262814659
1446265811258257412,262814659
375274249,262814659
3540619215,262814659
792880423,262814659
600159951,262814659
221119656,262814659
3087470963,262814659
393409964,262814659
3087470963,262814659
3087470963,262814659
1295719973667700739,262814659
1181612554403143680,262814659
985699296279490562,262814659
116156685,262814659
1351692031677100034,262814659
3379354239,262814659
165913378,262814659
1397638942825066496,262814659
288900653,262814659
1388671158120288259,262814659
700449547185688576,262814659
1380369972342489088,262814659
1180184678776659968,262814659
2269826787,262814659
943194901851844609,262814659
1388671158120288259,262814659
193774025,262814659
583076854,262814659
359706591,262814659
1453323654113239050,262814659
463831034,262814659
1343969777954545664,262814659
208332290,262814659
3379354239,262814659
739998405611687938,262814659
785631123334397952,262814659
338098695,262814659
1124455821025394689,262814659
534443886,262814659
440534889,262814659
3431578317,262814659
2829085561,262814659
1436794962100854786,262814659
3174373855,262814659
1402425152168726532,262814659
