source,target
110590953,112
110590953,112
110590953,66
110590953,132
110590953,112
110590953,66
110590953,132
110590953,133
110590953,112
110590953,134
110590953,135
110590953,136
110590953,112
110590953,137
110590953,138
110590953,139
110590953,112
110590953,140
110590953,141
110590953,112
110590953,141
110590953,112
110590953,142
110590953,143
110590953,144
110590953,145
110590953,146
110590953,112
110590953,137
110590953,147
110590953,148
110590953,112
110590953,112
110590953,137
110590953,30
206486600,149
206486600,150
